"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"581","2013-10-01 12:10:43","2013-10-01 12:20:24","147","Greenwich St & Warren St","40.71542197","-74.01121978","355","Bayard St & Baxter St","40.71602118","-73.99974372","18147","Subscriber","1963","1"
"407","2013-10-01 12:10:47","2013-10-01 12:17:34","2017","E 43 St & 2 Ave","40.75022392","-73.97121414","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","14986","Subscriber","1985","1"
"6684","2013-10-01 12:10:49","2013-10-01 14:02:13","257","Lispenard St & Broadway","40.71939226","-74.00247214","146","Hudson St & Reade St","40.71625008","-74.0091059","15995","Customer",\N,"0"
"533","2013-10-01 12:10:53","2013-10-01 12:19:46","387","Centre St & Chambers St","40.71273266","-74.0046073","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","18132","Subscriber","1978","1"
"283","2013-10-01 12:10:55","2013-10-01 12:15:38","229","Great Jones St","40.72743423","-73.99379025","445","E 10 St & Avenue A","40.72740794","-73.98142006","19960","Subscriber","1990","1"
"727","2013-10-01 12:10:57","2013-10-01 12:23:04","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","462","W 22 St & 10 Ave","40.74691959","-74.00451887","16685","Subscriber","1988","2"
"1520","2013-10-01 12:10:59","2013-10-01 12:36:19","423","W 54 St & 9 Ave","40.76584941","-73.98690506","257","Lispenard St & Broadway","40.71939226","-74.00247214","16034","Subscriber","1974","1"
"224","2013-10-01 12:10:59","2013-10-01 12:14:43","444","Broadway & W 24 St","40.7423543","-73.98915076","253","W 13 St & 5 Ave","40.73543934","-73.99453948","16273","Subscriber","1957","1"
"841","2013-10-01 12:11:01","2013-10-01 12:25:02","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","14878","Subscriber","1982","2"
"488","2013-10-01 12:11:03","2013-10-01 12:19:11","259","South St & Whitehall St","40.70122128","-74.01234218","3002","South End Ave & Liberty St","40.711512","-74.015756","16167","Subscriber","1963","1"
"551","2013-10-01 12:11:03","2013-10-01 12:20:14","147","Greenwich St & Warren St","40.71542197","-74.01121978","355","Bayard St & Baxter St","40.71602118","-73.99974372","20190","Subscriber","1977","2"
"183","2013-10-01 12:11:03","2013-10-01 12:14:06","316","Fulton St & William St","40.70955958","-74.00653609","268","Howard St & Centre St","40.71910537","-73.99973337","18967","Subscriber","1988","1"
"6706","2013-10-01 12:11:05","2013-10-01 14:02:51","458","11 Ave & W 27 St","40.751396","-74.005226","146","Hudson St & Reade St","40.71625008","-74.0091059","17184","Customer",\N,"0"
"463","2013-10-01 12:11:05","2013-10-01 12:18:48","303","Mercer St & Spring St","40.72362738","-73.99949601","285","Broadway & E 14 St","40.73454567","-73.99074142","19878","Subscriber","1982","1"
"144","2013-10-01 12:11:08","2013-10-01 12:13:32","496","E 16 St & 5 Ave","40.73726186","-73.99238967","484","W 44 St & 5 Ave","40.75500254","-73.98014437","19599","Subscriber","1971","1"
"623","2013-10-01 12:11:10","2013-10-01 12:21:33","382","University Pl & E 14 St","40.73492695","-73.99200509","533","Broadway & W 39 St","40.75299641","-73.98721619","16004","Subscriber","1992","1"
"1525","2013-10-01 12:11:11","2013-10-01 12:36:36","464","E 56 St & 3 Ave","40.75934501","-73.96759673","464","E 56 St & 3 Ave","40.75934501","-73.96759673","20010","Subscriber","1970","1"
"454","2013-10-01 12:11:11","2013-10-01 12:18:45","509","9 Ave & W 22 St","40.7454973","-74.00197139","328","Watts St & Greenwich St","40.72405549","-74.00965965","16169","Subscriber","1965","1"
"948","2013-10-01 12:11:15","2013-10-01 12:27:03","2003","1 Ave & E 18 St","40.73416059","-73.98024289","317","E 6 St & Avenue B","40.72453734","-73.98185424","15216","Subscriber","1956","2"
"1254","2013-10-01 12:11:19","2013-10-01 12:32:13","458","11 Ave & W 27 St","40.751396","-74.005226","357","E 11 St & Broadway","40.73261787","-73.99158043","19587","Customer",\N,"0"
"409","2013-10-01 12:11:20","2013-10-01 12:18:09","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","18194","Subscriber","1984","2"
"525","2013-10-01 12:11:21","2013-10-01 12:20:06","337","Old Slip & Front St","40.7037992","-74.00838676","2009","Catherine St & Monroe St","40.71117444","-73.99682619","17363","Subscriber","1976","1"
"268","2013-10-01 12:11:22","2013-10-01 12:15:50","497","E 17 St & Broadway","40.73704984","-73.99009296","510","W 51 St & 6 Ave","40.7606597","-73.98042047","20353","Subscriber","1966","1"
"226","2013-10-01 12:11:32","2013-10-01 12:15:18","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","128","MacDougal St & Prince St","40.72710258","-74.00297088","18407","Subscriber","1980","1"
"1073","2013-10-01 12:11:34","2013-10-01 12:29:27","450","W 49 St & 8 Ave","40.76227205","-73.98788205","472","E 32 St & Park Ave","40.7457121","-73.98194829","19077","Subscriber","1956","1"
"1464","2013-10-01 12:11:34","2013-10-01 12:35:58","337","Old Slip & Front St","40.7037992","-74.00838676","347","W Houston St & Hudson St","40.72873888","-74.00748842","18326","Subscriber","1968","2"
"309","2013-10-01 12:11:38","2013-10-01 12:16:47","526","E 33 St & 5 Ave","40.74765947","-73.98490707","490","8 Ave & W 33 St","40.751551","-73.993934","17406","Subscriber","1985","1"
"483","2013-10-01 12:11:40","2013-10-01 12:19:43","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","195","Liberty St & Broadway","40.70905623","-74.01043382","17578","Subscriber","1980","1"
"342","2013-10-01 12:11:43","2013-10-01 12:17:25","461","E 20 St & 2 Ave","40.73587678","-73.98205027","2003","1 Ave & E 18 St","40.73416059","-73.98024289","15305","Subscriber","1981","1"
"1195","2013-10-01 12:11:43","2013-10-01 12:31:38","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","17469","Customer",\N,"0"
"1025","2013-10-01 12:11:45","2013-10-01 12:28:50","488","W 39 St & 9 Ave","40.75645824","-73.99372222","453","W 22 St & 8 Ave","40.74475148","-73.99915362","16835","Subscriber","1966","1"
"147","2013-10-01 12:11:45","2013-10-01 12:14:12","434","9 Ave & W 18 St","40.74317449","-74.00366443","459","W 20 St & 11 Ave","40.746745","-74.007756","14880","Subscriber","1971","1"
"467","2013-10-01 12:11:45","2013-10-01 12:19:32","361","Allen St & Hester St","40.71605866","-73.99190759","355","Bayard St & Baxter St","40.71602118","-73.99974372","20237","Subscriber","1971","1"
"880","2013-10-01 12:11:46","2013-10-01 12:26:26","295","Pike St & E Broadway","40.71406667","-73.99293911","195","Liberty St & Broadway","40.70905623","-74.01043382","20556","Subscriber","1966","2"
"2093","2013-10-01 12:11:47","2013-10-01 12:46:40","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","17077","Subscriber","1953","1"
"2509","2013-10-01 12:11:48","2013-10-01 12:53:37","244","Willoughby Ave & Hall St","40.69196035","-73.96536851","244","Willoughby Ave & Hall St","40.69196035","-73.96536851","14808","Customer",\N,"0"
"1281","2013-10-01 12:11:49","2013-10-01 12:33:10","225","W 14 St & The High Line","40.74195138","-74.00803013","347","W Houston St & Hudson St","40.72873888","-74.00748842","18663","Customer",\N,"0"
"1489","2013-10-01 12:11:54","2013-10-01 12:36:43","464","E 56 St & 3 Ave","40.75934501","-73.96759673","464","E 56 St & 3 Ave","40.75934501","-73.96759673","16275","Subscriber","1979","1"
"1525","2013-10-01 12:11:54","2013-10-01 12:37:19","253","W 13 St & 5 Ave","40.73543934","-73.99453948","2017","E 43 St & 2 Ave","40.75022392","-73.97121414","17598","Subscriber","1974","1"
"1094","2013-10-01 12:11:56","2013-10-01 12:30:10","519","Pershing Square N","40.75188406","-73.97770164","402","Broadway & E 22 St","40.7403432","-73.98955109","19774","Subscriber","1988","1"
"687","2013-10-01 12:11:57","2013-10-01 12:23:24","508","W 46 St & 11 Ave","40.76341379","-73.99667444","426","West St & Chambers St","40.71754834","-74.01322069","19246","Subscriber","1985","1"
"554","2013-10-01 12:12:00","2013-10-01 12:21:14","303","Mercer St & Spring St","40.72362738","-73.99949601","276","Duane St & Greenwich St","40.71748752","-74.0104554","20581","Subscriber","1959","1"
"351","2013-10-01 12:12:03","2013-10-01 12:17:54","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","368","Carmine St & 6 Ave","40.73038599","-74.00214988","17855","Subscriber","1982","1"
"941","2013-10-01 12:12:04","2013-10-01 12:27:45","404","9 Ave & W 14 St","40.7405826","-74.00550867","486","Broadway & W 29 St","40.7462009","-73.98855723","19342","Subscriber","1966","1"
"817","2013-10-01 12:12:04","2013-10-01 12:25:41","268","Howard St & Centre St","40.71910537","-73.99973337","497","E 17 St & Broadway","40.73704984","-73.99009296","20594","Subscriber","1964","1"
"1826","2013-10-01 12:12:07","2013-10-01 12:42:33","486","Broadway & W 29 St","40.7462009","-73.98855723","520","W 52 St & 5 Ave","40.75992262","-73.97648516","18161","Subscriber","1982","2"
"329","2013-10-01 12:12:10","2013-10-01 12:17:39","538","W 49 St & 5 Ave","40.75795248","-73.97787642","160","E 37 St & Lexington Ave","40.748238","-73.978311","15896","Subscriber","1971","1"
"423","2013-10-01 12:12:12","2013-10-01 12:19:15","496","E 16 St & 5 Ave","40.73726186","-73.99238967","476","E 31 St & 3 Ave","40.74394314","-73.97966069","17616","Subscriber","1972","1"
"595","2013-10-01 12:12:13","2013-10-01 12:22:08","251","Mott St & Prince St","40.72317958","-73.99480012","358","Christopher St & Greenwich St","40.73291553","-74.00711384","15553","Subscriber","1986","2"
"365","2013-10-01 12:12:14","2013-10-01 12:18:19","529","W 42 St & 8 Ave","40.7575699","-73.99098507","521","8 Ave & W 31 St","40.75044999","-73.99481051","16668","Subscriber","1975","1"
"621","2013-10-01 12:12:17","2013-10-01 12:22:38","79","Franklin St & W Broadway","40.71911552","-74.00666661","263","Elizabeth St & Hester St","40.71729","-73.996375","16054","Subscriber","1972","2"
"252","2013-10-01 12:12:18","2013-10-01 12:16:30","357","E 11 St & Broadway","40.73261787","-73.99158043","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","18506","Subscriber","1984","1"
"700","2013-10-01 12:12:19","2013-10-01 12:23:59","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","518","E 39 St & 2 Ave","40.74780373","-73.9734419","16010","Subscriber","1973","2"
"1552","2013-10-01 12:12:22","2013-10-01 12:38:14","468","Broadway & W 55 St","40.7652654","-73.98192338","337","Old Slip & Front St","40.7037992","-74.00838676","19445","Subscriber","1990","2"
"214","2013-10-01 12:12:26","2013-10-01 12:16:00","494","W 26 St & 8 Ave","40.74734825","-73.99723551","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","19047","Subscriber","1983","1"
"216","2013-10-01 12:12:29","2013-10-01 12:16:05","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","534","Water - Whitehall Plaza","40.70255065","-74.0127234","15544","Subscriber","1988","1"
"10227","2013-10-01 12:12:31","2013-10-01 15:02:58","508","W 46 St & 11 Ave","40.76341379","-73.99667444","440","E 45 St & 3 Ave","40.75255434","-73.97282625","20356","Customer",\N,"0"
"1783","2013-10-01 12:12:32","2013-10-01 12:42:15","329","Greenwich St & N Moore St","40.72043411","-74.01020609","449","W 52 St & 9 Ave","40.76461837","-73.98789473","15260","Customer",\N,"0"
"635","2013-10-01 12:12:34","2013-10-01 12:23:09","2003","1 Ave & E 18 St","40.73416059","-73.98024289","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","15857","Subscriber","1988","1"
"317","2013-10-01 12:12:38","2013-10-01 12:17:55","519","Pershing Square N","40.75188406","-73.97770164","527","E 33 St & 1 Ave","40.74315566","-73.97434726","19082","Subscriber","1975","1"
"862","2013-10-01 12:12:38","2013-10-01 12:27:00","435","W 21 St & 6 Ave","40.74173969","-73.99415556","536","1 Ave & E 30 St","40.74144387","-73.97536082","19646","Subscriber","1989","1"
"338","2013-10-01 12:12:39","2013-10-01 12:18:17","428","E 3 St & 1 Ave","40.72467721","-73.98783413","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","19051","Subscriber","1951","1"
"1012","2013-10-01 12:12:40","2013-10-01 12:29:32","479","9 Ave & W 45 St","40.76019252","-73.9912551","444","Broadway & W 24 St","40.7423543","-73.98915076","16616","Subscriber","1983","1"
"1802","2013-10-01 12:12:43","2013-10-01 12:42:45","465","Broadway & W 41 St","40.75513557","-73.98658032","428","E 3 St & 1 Ave","40.72467721","-73.98783413","16188","Subscriber","1957","1"
"241","2013-10-01 12:12:46","2013-10-01 12:16:47","498","Broadway & W 32 St","40.74854862","-73.98808416","498","Broadway & W 32 St","40.74854862","-73.98808416","19918","Subscriber","1974","1"
"1546","2013-10-01 12:12:46","2013-10-01 12:38:32","329","Greenwich St & N Moore St","40.72043411","-74.01020609","304","Broadway & Battery Pl","40.70463334","-74.01361706","15306","Subscriber","1968","2"
"1006","2013-10-01 12:12:47","2013-10-01 12:29:33","2022","E 59 St & Sutton Pl","40.75849116","-73.95920622","466","W 25 St & 6 Ave","40.74395411","-73.99144871","19766","Subscriber","1971","1"
"521","2013-10-01 12:12:47","2013-10-01 12:21:28","128","MacDougal St & Prince St","40.72710258","-74.00297088","382","University Pl & E 14 St","40.73492695","-73.99200509","15957","Subscriber","1977","1"
"596","2013-10-01 12:12:52","2013-10-01 12:22:48","382","University Pl & E 14 St","40.73492695","-73.99200509","2003","1 Ave & E 18 St","40.73416059","-73.98024289","17826","Subscriber","1987","1"
"1781","2013-10-01 12:12:52","2013-10-01 12:42:33","379","W 31 St & 7 Ave","40.749156","-73.9916","152","Warren St & Church St","40.71473993","-74.00910627","17669","Subscriber","1962","1"
"413","2013-10-01 12:12:52","2013-10-01 12:19:45","440","E 45 St & 3 Ave","40.75255434","-73.97282625","546","E 30 St & Park Ave S","40.74444921","-73.98303529","16601","Subscriber","1957","1"
"958","2013-10-01 12:12:54","2013-10-01 12:28:52","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","488","W 39 St & 9 Ave","40.75645824","-73.99372222","20011","Subscriber","1948","1"
"444","2013-10-01 12:12:54","2013-10-01 12:20:18","359","E 47 St & Park Ave","40.75510267","-73.97498696","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","18641","Subscriber","1989","1"
"494","2013-10-01 12:12:57","2013-10-01 12:21:11","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","497","E 17 St & Broadway","40.73704984","-73.99009296","17325","Subscriber","1972","1"
"1252","2013-10-01 12:12:58","2013-10-01 12:33:50","293","Lafayette St & E 8 St","40.73028666","-73.9907647","533","Broadway & W 39 St","40.75299641","-73.98721619","17989","Subscriber","1968","2"
"512","2013-10-01 12:12:59","2013-10-01 12:21:31","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","484","W 44 St & 5 Ave","40.75500254","-73.98014437","14565","Subscriber","1957","1"
"335","2013-10-01 12:12:59","2013-10-01 12:18:34","280","E 10 St & 5 Ave","40.73331967","-73.99510132","497","E 17 St & Broadway","40.73704984","-73.99009296","16065","Subscriber","1971","2"
"533","2013-10-01 12:13:01","2013-10-01 12:21:54","490","8 Ave & W 33 St","40.751551","-73.993934","469","Broadway & W 53 St","40.76344058","-73.98268129","18716","Subscriber","1972","1"
"893","2013-10-01 12:13:02","2013-10-01 12:27:55","367","E 53 St & Lexington Ave","40.75828065","-73.97069431","2017","E 43 St & 2 Ave","40.75022392","-73.97121414","19795","Subscriber","1956","2"
"576","2013-10-01 12:13:02","2013-10-01 12:22:38","253","W 13 St & 5 Ave","40.73543934","-73.99453948","237","E 11 St & 2 Ave","40.73047309","-73.98672378","15974","Subscriber","1971","2"
"417","2013-10-01 12:13:04","2013-10-01 12:20:01","238","Bank St & Washington St","40.7361967","-74.00859207","305","E 58 St & 3 Ave","40.76095756","-73.96724467","20595","Subscriber","1969","1"
"403","2013-10-01 12:13:04","2013-10-01 12:19:47","458","11 Ave & W 27 St","40.751396","-74.005226","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","20373","Subscriber","1984","1"
"2322","2013-10-01 12:13:06","2013-10-01 12:51:48","459","W 20 St & 11 Ave","40.746745","-74.007756","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","18732","Customer",\N,"0"
"715","2013-10-01 12:13:06","2013-10-01 12:25:01","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","505","6 Ave & W 33 St","40.74901271","-73.98848395","15357","Subscriber","1979","1"
"3046","2013-10-01 12:13:07","2013-10-01 13:03:53","271","Ashland Pl & Hanson Pl","40.68528172","-73.97805813","271","Ashland Pl & Hanson Pl","40.68528172","-73.97805813","15790","Customer",\N,"0"
"1953","2013-10-01 12:13:07","2013-10-01 12:45:40","519","Pershing Square N","40.75188406","-73.97770164","500","Broadway & W 51 St","40.76228826","-73.98336183","14890","Customer",\N,"0"
"844","2013-10-01 12:13:08","2013-10-01 12:27:12","410","Suffolk St & Stanton St","40.72066442","-73.98517977","2012","E 27 St & 1 Ave","40.739445","-73.976806","16175","Subscriber","1977","1"
"120","2013-10-01 12:13:10","2013-10-01 12:15:10","453","W 22 St & 8 Ave","40.74475148","-73.99915362","334","W 20 St & 7 Ave","40.74238787","-73.99726235","16758","Subscriber","1955","1"
"1543","2013-10-01 12:13:11","2013-10-01 12:38:54","195","Liberty St & Broadway","40.70905623","-74.01043382","498","Broadway & W 32 St","40.74854862","-73.98808416","19267","Customer",\N,"0"
"304","2013-10-01 12:13:11","2013-10-01 12:18:15","533","Broadway & W 39 St","40.75299641","-73.98721619","444","Broadway & W 24 St","40.7423543","-73.98915076","19956","Subscriber","1989","1"
